complaint_date,borough,total_complaints,high_severity_complaints,medium_severity_complaints,other_severity_complaints,weekend_complaints,total_complaints_ma7
2024-02-29,Brooklyn,396,0,0,0,0,399.0
2024-08-12,Brooklyn,396,0,0,0,0,431.0
2023-09-11,Brooklyn,396,0,0,0,0,426.57
2024-11-17,Brooklyn,396,0,0,0,396,423.57
2023-03-30,Brooklyn,397,0,0,0,0,413.43
2023-08-07,Brooklyn,397,0,0,0,0,434.43
2023-11-22,Brooklyn,397,0,0,0,0,403.29
2024-05-26,Brooklyn,397,0,0,0,397,457.71
2022-11-22,Brooklyn,397,0,0,0,0,378.8
2024-11-18,Brooklyn,397,0,0,0,0,424.57
2023-12-13,Brooklyn,397,0,0,0,0,414.57
2024-04-13,Brooklyn,397,0,0,0,397,419.43
2024-07-27,Brooklyn,397,0,0,0,397,434.29
2023-12-16,Brooklyn,397,0,0,0,397,402.29
2023-11-18,Brooklyn,398,0,0,0,398,424.29
2022-11-18,Brooklyn,398,0,0,0,0,398.0
2023-11-04,Brooklyn,398,0,0,0,398,442.29
2023-04-15,Brooklyn,398,0,0,0,398,421.29
2022-12-21,Brooklyn,398,0,0,0,0,376.43
2023-01-30,Brooklyn,398,0,0,0,0,395.57
2024-04-23,Brooklyn,399,0,0,0,0,416.0
2024-11-24,Brooklyn,399,0,0,0,399,412.43
2023-09-21,Brooklyn,399,0,0,0,0,404.43
2022-12-06,Brooklyn,400,0,0,0,0,404.14
2023-08-14,Brooklyn,400,0,0,0,0,434.0
2024-12-12,Brooklyn,400,0,0,0,0,400.86
2023-08-22,Brooklyn,400,0,0,0,0,412.86
2023-01-10,Brooklyn,401,0,0,0,0,430.0
2023-03-22,Brooklyn,401,0,0,0,0,400.71
2022-11-26,Brooklyn,401,0,0,0,401,381.29
2024-08-11,Brooklyn,401,0,0,0,401,440.43
2023-07-30,Brooklyn,401,0,0,0,401,443.0
2023-11-13,Brooklyn,402,0,0,0,0,428.71
2023-04-28,Brooklyn,402,0,0,0,0,407.57
2024-02-15,Brooklyn,402,0,0,0,0,409.57
2023-02-03,Brooklyn,402,0,0,0,0,402.29
2023-06-29,Brooklyn,402,0,0,0,0,436.29
2024-02-14,Brooklyn,402,0,0,0,0,414.71
2023-07-23,Brooklyn,402,0,0,0,402,440.57
2023-03-21,Brooklyn,402,0,0,0,0,409.14
2023-12-23,Brooklyn,402,0,0,0,402,398.86
2024-07-20,Brooklyn,402,0,0,0,402,417.0
2024-08-04,Brooklyn,403,0,0,0,403,440.57
2024-11-16,Brooklyn,403,0,0,0,403,422.0
2023-01-12,Brooklyn,403,0,0,0,0,420.57
2024-12-13,Brooklyn,403,0,0,0,0,397.57
2022-12-13,Brooklyn,403,0,0,0,0,389.71
2023-09-07,Brooklyn,403,0,0,0,0,448.0
2023-08-17,Brooklyn,403,0,0,0,0,422.57
2024-09-07,Brooklyn,403,0,0,0,403,452.14
2024-10-27,Brooklyn,403,0,0,0,403,445.29
2024-02-27,Brooklyn,403,0,0,0,0,392.86
2023-12-07,Brooklyn,404,0,0,0,0,430.14
2024-11-12,Brooklyn,404,0,0,0,0,430.29
2023-12-21,Brooklyn,404,0,0,0,0,402.29
2024-11-29,Brooklyn,404,0,0,0,0,396.14
2024-06-16,Brooklyn,404,0,0,0,404,464.0
2024-04-06,Brooklyn,404,0,0,0,404,404.0
2022-12-02,Brooklyn,404,0,0,0,0,406.43
2023-12-20,Brooklyn,404,0,0,0,0,399.43
2024-01-11,Brooklyn,405,0,0,0,0,402.86
2023-01-06,Brooklyn,405,0,0,0,0,427.71
2024-08-23,Brooklyn,405,0,0,0,0,430.29
2023-07-06,Brooklyn,405,0,0,0,0,442.43
2023-11-11,Brooklyn,405,0,0,0,405,430.57
2022-12-05,Brooklyn,406,0,0,0,0,406.57
2024-10-17,Brooklyn,406,0,0,0,0,431.14
2023-02-18,Brooklyn,406,0,0,0,406,413.43
2023-06-17,Brooklyn,406,0,0,0,406,446.86
2024-03-29,Brooklyn,407,0,0,0,0,393.14
2023-06-19,Brooklyn,407,0,0,0,0,443.29
2023-08-26,Brooklyn,407,0,0,0,407,415.0
2024-03-04,Brooklyn,407,0,0,0,0,419.43
2023-12-29,Brooklyn,407,0,0,0,0,366.14
2024-05-04,Brooklyn,408,0,0,0,408,435.57
2024-11-22,Brooklyn,408,0,0,0,0,408.43
2023-08-19,Brooklyn,408,0,0,0,408,415.71
2023-12-12,Brooklyn,408,0,0,0,0,417.57
2023-05-04,Brooklyn,408,0,0,0,0,422.43
2024-12-10,Brooklyn,408,0,0,0,0,405.29
2023-11-07,Brooklyn,408,0,0,0,0,431.43
2024-07-30,Brooklyn,408,0,0,0,0,429.43
2023-10-22,Brooklyn,408,0,0,0,408,430.86
2022-11-25,Brooklyn,409,0,0,0,0,373.0
2023-03-18,Brooklyn,409,0,0,0,409,401.29
2023-05-22,Brooklyn,409,0,0,0,0,424.57
2023-11-21,Brooklyn,409,0,0,0,0,412.14
2024-02-21,Brooklyn,410,0,0,0,0,398.14
2023-08-28,Brooklyn,410,0,0,0,0,408.86
2022-12-17,Brooklyn,410,0,0,0,410,392.71
2024-03-22,Brooklyn,410,0,0,0,0,401.57
2024-02-10,Brooklyn,410,0,0,0,410,433.57
2023-03-07,Brooklyn,410,0,0,0,0,415.43
2023-11-24,Brooklyn,410,0,0,0,0,376.43
2024-11-30,Brooklyn,411,0,0,0,411,393.71
2024-10-06,Brooklyn,411,0,0,0,411,456.43
2023-03-09,Brooklyn,411,0,0,0,0,405.0
2023-09-03,Brooklyn,411,0,0,0,411,443.14
2023-11-30,Brooklyn,411,0,0,0,0,396.0
2023-03-23,Brooklyn,411,0,0,0,0,404.43
2023-12-19,Brooklyn,412,0,0,0,0,398.43
2024-01-08,Brooklyn,412,0,0,0,0,410.14
2024-01-22,Brooklyn,413,0,0,0,0,391.0
2024-02-03,Brooklyn,413,0,0,0,413,436.29
2023-10-12,Brooklyn,413,0,0,0,0,424.29
2024-08-27,Brooklyn,413,0,0,0,0,428.86
2023-04-03,Brooklyn,414,0,0,0,0,420.43
2024-04-24,Brooklyn,414,0,0,0,0,409.86
2023-02-06,Brooklyn,414,0,0,0,0,398.43
2022-12-08,Brooklyn,414,0,0,0,0,396.86
2023-04-08,Brooklyn,414,0,0,0,414,431.71
2023-07-02,Brooklyn,415,0,0,0,415,442.14
2023-10-19,Brooklyn,415,0,0,0,0,419.86
2023-08-18,Brooklyn,415,0,0,0,0,420.43
2023-01-31,Brooklyn,415,0,0,0,0,394.29
2024-11-27,Brooklyn,415,0,0,0,0,411.57
2024-10-20,Brooklyn,415,0,0,0,415,432.14
2024-08-28,Brooklyn,415,0,0,0,0,425.57
2023-04-01,Brooklyn,415,0,0,0,415,418.0
2023-12-11,Brooklyn,416,0,0,0,0,422.29
2024-07-23,Brooklyn,416,0,0,0,0,417.86
2023-02-17,Brooklyn,416,0,0,0,0,416.57
2024-08-19,Brooklyn,416,0,0,0,0,459.0
2023-11-29,Brooklyn,416,0,0,0,0,377.57
2024-11-20,Brooklyn,417,0,0,0,0,429.14
2023-05-29,Brooklyn,417,0,0,0,0,425.29
2024-06-17,Brooklyn,417,0,0,0,0,461.86
2024-08-22,Brooklyn,417,0,0,0,0,443.0
2022-12-07,Brooklyn,417,0,0,0,0,409.0
2024-01-18,Brooklyn,417,0,0,0,0,380.14
2024-09-21,Brooklyn,417,0,0,0,417,456.0
2023-01-07,Brooklyn,417,0,0,0,417,433.57
2023-12-02,Brooklyn,417,0,0,0,417,413.14
2023-09-19,Brooklyn,417,0,0,0,0,412.86
2022-11-29,Brooklyn,417,0,0,0,0,382.0
2023-09-27,Brooklyn,417,0,0,0,0,396.14
2024-10-07,Brooklyn,417,0,0,0,0,454.0
2023-10-29,Brooklyn,418,0,0,0,418,439.57
2023-02-23,Brooklyn,418,0,0,0,0,387.0
2024-04-27,Brooklyn,418,0,0,0,418,401.43
2023-09-28,Brooklyn,418,0,0,0,0,398.86
2023-12-06,Brooklyn,418,0,0,0,0,431.14
2023-10-07,Brooklyn,418,0,0,0,418,455.71
2024-04-29,Brooklyn,418,0,0,0,0,406.71
2024-10-28,Brooklyn,418,0,0,0,0,440.57
2024-10-22,Brooklyn,418,0,0,0,0,436.71
2023-06-24,Brooklyn,418,0,0,0,418,443.0
2024-03-20,Brooklyn,418,0,0,0,0,431.57
2024-07-21,Brooklyn,419,0,0,0,419,422.0
2023-07-31,Brooklyn,419,0,0,0,0,440.0
2024-05-11,Brooklyn,419,0,0,0,419,440.71
2023-11-02,Brooklyn,420,0,0,0,0,443.14
2023-05-16,Brooklyn,420,0,0,0,0,437.43
2023-08-30,Brooklyn,420,0,0,0,0,413.43
2024-05-05,Brooklyn,420,0,0,0,420,439.0
2023-09-10,Brooklyn,420,0,0,0,420,436.29
2024-01-02,Brooklyn,421,0,0,0,0,391.57
2023-02-07,Brooklyn,421,0,0,0,0,399.29
2023-06-08,Brooklyn,421,0,0,0,0,436.14
2023-04-19,Brooklyn,421,0,0,0,0,430.86
2023-03-27,Brooklyn,421,0,0,0,0,401.43
2023-06-30,Brooklyn,421,0,0,0,0,434.43
2024-07-07,Brooklyn,422,0,0,0,422,447.43
2023-02-08,Brooklyn,422,0,0,0,0,392.29
2024-08-09,Brooklyn,422,0,0,0,0,435.57
2022-11-23,Brooklyn,422,0,0,0,0,386.0
2024-08-20,Brooklyn,422,0,0,0,0,456.86
2024-05-07,Brooklyn,422,0,0,0,0,439.43
2023-04-27,Brooklyn,423,0,0,0,0,411.71
2024-03-26,Brooklyn,423,0,0,0,0,389.43
2023-12-09,Brooklyn,423,0,0,0,423,432.29
2024-02-23,Brooklyn,423,0,0,0,0,399.57
2024-09-06,Brooklyn,423,0,0,0,0,456.29
2023-05-25,Brooklyn,423,0,0,0,0,418.0
2023-01-24,Brooklyn,424,0,0,0,0,402.71
2024-04-26,Brooklyn,424,0,0,0,0,398.14
2023-01-20,Brooklyn,425,0,0,0,0,407.57
2023-10-13,Brooklyn,425,0,0,0,0,417.29
2023-03-11,Brooklyn,425,0,0,0,425,412.86
2023-04-07,Brooklyn,425,0,0,0,0,431.86
2023-06-11,Brooklyn,425,0,0,0,425,434.71
2023-01-27,Brooklyn,425,0,0,0,0,400.71
2024-12-06,Brooklyn,426,0,0,0,0,405.71
2023-04-24,Brooklyn,426,0,0,0,0,417.29
2023-02-02,Brooklyn,426,0,0,0,0,405.57
2024-05-13,Brooklyn,426,0,0,0,0,433.43
2023-05-15,Brooklyn,426,0,0,0,0,441.43
2024-03-06,Brooklyn,426,0,0,0,0,415.86
2023-05-26,Brooklyn,427,0,0,0,0,412.71
2023-12-22,Brooklyn,427,0,0,0,0,398.14
2023-05-08,Brooklyn,427,0,0,0,0,437.71
2023-07-11,Brooklyn,427,0,0,0,0,430.14
2024-02-12,Brooklyn,427,0,0,0,0,434.14
2023-10-30,Brooklyn,427,0,0,0,0,439.0
2023-11-06,Brooklyn,427,0,0,0,0,437.14
2024-01-19,Brooklyn,427,0,0,0,0,380.0
2024-11-26,Brooklyn,427,0,0,0,0,411.86
2024-01-31,Brooklyn,427,0,0,0,0,433.0
2024-09-10,Brooklyn,427,0,0,0,0,429.14
2024-07-22,Brooklyn,428,0,0,0,0,419.71
2024-06-23,Brooklyn,428,0,0,0,428,464.86
2023-03-28,Brooklyn,428,0,0,0,0,405.14
2024-05-03,Brooklyn,428,0,0,0,0,437.0
2024-11-23,Brooklyn,428,0,0,0,428,412.0
2023-01-03,Brooklyn,428,0,0,0,0,395.0
2023-09-26,Brooklyn,428,0,0,0,0,398.43
2023-03-31,Brooklyn,428,0,0,0,0,413.29
2024-01-12,Brooklyn,428,0,0,0,0,400.29
2023-02-11,Brooklyn,428,0,0,0,428,407.57
2023-05-06,Brooklyn,428,0,0,0,428,436.71
2024-10-26,Brooklyn,428,0,0,0,428,447.0
2023-06-10,Brooklyn,428,0,0,0,428,428.43
2024-07-16,Brooklyn,429,0,0,0,0,438.43
2024-08-25,Brooklyn,429,0,0,0,429,424.57
2023-03-24,Brooklyn,429,0,0,0,0,403.29
2023-06-27,Brooklyn,429,0,0,0,0,438.14
2023-04-18,Brooklyn,429,0,0,0,0,440.86
2024-04-09,Brooklyn,429,0,0,0,0,417.43
2024-09-22,Brooklyn,429,0,0,0,429,450.43
2023-10-17,Brooklyn,429,0,0,0,0,416.86
2024-10-30,Brooklyn,430,0,0,0,0,441.71
2024-01-25,Brooklyn,430,0,0,0,0,415.57
2023-02-15,Brooklyn,430,0,0,0,0,422.0
2022-12-09,Brooklyn,430,0,0,0,0,400.57
2023-08-11,Brooklyn,430,0,0,0,0,426.14
2024-12-07,Brooklyn,430,0,0,0,430,408.43
2024-09-09,Brooklyn,430,0,0,0,0,434.43
2023-12-30,Brooklyn,430,0,0,0,430,370.14
2023-07-13,Brooklyn,430,0,0,0,0,431.29
2024-03-19,Brooklyn,430,0,0,0,0,435.14
2024-06-28,Brooklyn,431,0,0,0,0,457.29
2024-09-16,Brooklyn,431,0,0,0,0,447.29
2024-09-11,Brooklyn,431,0,0,0,0,424.57
2023-04-21,Brooklyn,431,0,0,0,0,428.71
2023-10-23,Brooklyn,431,0,0,0,0,429.29
2023-10-03,Brooklyn,431,0,0,0,0,422.86
2024-12-04,Brooklyn,431,0,0,0,0,385.0
2023-03-20,Brooklyn,432,0,0,0,0,407.0
2024-01-23,Brooklyn,432,0,0,0,0,402.29
2024-06-10,Brooklyn,432,0,0,0,0,471.0
2024-07-04,Brooklyn,432,0,0,0,0,429.14
2024-08-31,Brooklyn,432,0,0,0,432,441.14
2024-06-02,Brooklyn,432,0,0,0,432,461.57
2024-07-02,Brooklyn,432,0,0,0,0,444.71
2024-11-02,Brooklyn,433,0,0,0,433,442.43
2023-07-29,Brooklyn,433,0,0,0,433,443.14
2023-02-13,Brooklyn,433,0,0,0,0,416.0
2023-06-05,Brooklyn,433,0,0,0,0,440.43
2023-01-13,Brooklyn,433,0,0,0,0,424.57
2023-09-06,Brooklyn,433,0,0,0,0,454.71
2023-08-23,Brooklyn,433,0,0,0,0,412.86
2023-09-20,Brooklyn,433,0,0,0,0,409.86
2023-08-16,Brooklyn,433,0,0,0,0,427.0
2023-08-10,Brooklyn,434,0,0,0,0,432.29
2024-07-06,Brooklyn,434,0,0,0,434,443.57
2024-09-30,Brooklyn,434,0,0,0,0,431.0
2023-09-09,Brooklyn,434,0,0,0,434,435.0
2024-04-04,Brooklyn,434,0,0,0,0,393.0
2024-04-01,Brooklyn,434,0,0,0,0,403.29
2024-06-09,Brooklyn,434,0,0,0,434,480.71
2023-06-23,Brooklyn,434,0,0,0,0,441.29
2023-10-05,Brooklyn,435,0,0,0,0,433.57
2023-07-12,Brooklyn,435,0,0,0,0,427.71
2023-01-26,Brooklyn,435,0,0,0,0,400.71
2024-06-29,Brooklyn,435,0,0,0,435,455.29
2023-07-19,Brooklyn,436,0,0,0,0,436.29
2023-10-28,Brooklyn,436,0,0,0,436,438.14
2023-11-14,Brooklyn,437,0,0,0,0,432.86
2023-11-17,Brooklyn,437,0,0,0,0,425.29
2024-11-25,Brooklyn,437,0,0,0,0,418.14
2024-08-13,Brooklyn,437,0,0,0,0,437.0
2023-03-17,Brooklyn,437,0,0,0,0,403.57
2024-01-30,Brooklyn,437,0,0,0,0,439.14
2023-09-14,Brooklyn,437,0,0,0,0,440.14
2024-07-01,Brooklyn,437,0,0,0,0,449.14
2023-06-22,Brooklyn,437,0,0,0,0,444.57
2024-07-09,Brooklyn,437,0,0,0,0,452.0
2024-02-05,Brooklyn,437,0,0,0,0,435.0
2024-10-31,Brooklyn,437,0,0,0,0,439.57
2023-05-31,Brooklyn,437,0,0,0,0,426.86
2023-10-24,Brooklyn,438,0,0,0,0,430.57
2024-05-18,Brooklyn,438,0,0,0,438,446.29
2024-11-05,Brooklyn,438,0,0,0,0,435.57
2024-07-13,Brooklyn,438,0,0,0,438,447.86
2024-08-21,Brooklyn,438,0,0,0,0,451.29
2023-08-03,Brooklyn,438,0,0,0,0,445.71
2024-02-08,Brooklyn,438,0,0,0,0,436.43
2024-07-17,Brooklyn,439,0,0,0,0,436.86
2023-08-25,Brooklyn,439,0,0,0,0,415.14
2024-11-04,Brooklyn,439,0,0,0,0,439.57
2024-10-08,Brooklyn,439,0,0,0,0,445.0
2024-05-27,Brooklyn,439,0,0,0,0,451.14
2024-01-03,Brooklyn,439,0,0,0,0,405.71
2024-07-29,Brooklyn,439,0,0,0,0,430.57
2023-05-11,Brooklyn,439,0,0,0,0,438.71
2023-07-04,Brooklyn,440,0,0,0,0,444.43
2024-12-03,Brooklyn,440,0,0,0,0,382.71
2023-07-21,Brooklyn,440,0,0,0,0,435.71
2024-02-28,Brooklyn,440,0,0,0,0,397.14
2024-09-01,Brooklyn,440,0,0,0,440,442.71
2023-07-24,Brooklyn,440,0,0,0,0,435.57
2023-03-03,Brooklyn,440,0,0,0,0,407.0
2024-03-11,Brooklyn,440,0,0,0,0,413.29
2023-12-05,Brooklyn,441,0,0,0,0,430.86
2024-01-04,Brooklyn,441,0,0,0,0,418.14
2023-09-08,Brooklyn,441,0,0,0,0,436.86
2023-05-13,Brooklyn,441,0,0,0,441,442.29
2023-05-18,Brooklyn,441,0,0,0,0,437.86
2023-03-10,Brooklyn,441,0,0,0,0,405.14
2023-10-27,Brooklyn,441,0,0,0,0,432.0
2023-08-12,Brooklyn,441,0,0,0,441,434.0
2023-10-26,Brooklyn,441,0,0,0,0,435.71
2023-10-16,Brooklyn,442,0,0,0,0,425.14
2023-07-10,Brooklyn,442,0,0,0,0,432.0
2024-04-15,Brooklyn,442,0,0,0,0,423.86
2024-07-18,Brooklyn,442,0,0,0,0,434.14
2023-01-21,Brooklyn,442,0,0,0,442,418.43
2023-07-15,Brooklyn,442,0,0,0,442,436.14
2023-07-25,Brooklyn,442,0,0,0,0,442.71
2024-07-03,Brooklyn,442,0,0,0,0,435.86
2023-01-18,Brooklyn,442,0,0,0,0,410.57
2024-09-19,Brooklyn,442,0,0,0,0,459.43
2023-06-18,Brooklyn,443,0,0,0,443,449.43
2023-10-11,Brooklyn,443,0,0,0,0,427.43
2024-10-09,Brooklyn,443,0,0,0,0,443.57
2023-06-06,Brooklyn,443,0,0,0,0,440.43
2024-03-13,Brooklyn,443,0,0,0,0,423.57
2023-05-30,Brooklyn,443,0,0,0,0,420.71
2024-05-14,Brooklyn,443,0,0,0,0,436.43
2023-03-08,Brooklyn,443,0,0,0,0,410.86
2023-11-16,Brooklyn,443,0,0,0,0,428.43
2024-09-14,Brooklyn,444,0,0,0,444,435.29
2024-07-15,Brooklyn,444,0,0,0,0,439.57
2023-02-10,Brooklyn,444,0,0,0,0,393.29
2024-10-04,Brooklyn,444,0,0,0,0,439.14
2024-03-27,Brooklyn,444,0,0,0,0,393.14
2023-07-08,Brooklyn,444,0,0,0,444,436.57
2024-05-06,Brooklyn,445,0,0,0,0,442.86
2023-06-07,Brooklyn,445,0,0,0,0,441.57
2023-04-13,Brooklyn,445,0,0,0,0,416.71
2023-08-29,Brooklyn,445,0,0,0,0,415.29
2024-08-24,Brooklyn,445,0,0,0,445,429.14
2024-04-08,Brooklyn,445,0,0,0,0,409.29
2024-09-12,Brooklyn,445,0,0,0,0,420.57
2024-01-27,Brooklyn,446,0,0,0,446,432.86
2024-01-05,Brooklyn,446,0,0,0,0,423.71
2023-01-09,Brooklyn,446,0,0,0,0,433.86
2024-07-26,Brooklyn,446,0,0,0,0,435.0
2024-04-16,Brooklyn,446,0,0,0,0,426.29
2024-02-20,Brooklyn,446,0,0,0,0,397.0
2024-04-12,Brooklyn,446,0,0,0,0,420.43
2024-04-30,Brooklyn,446,0,0,0,0,413.43
2024-06-24,Brooklyn,447,0,0,0,0,469.14
2023-06-26,Brooklyn,447,0,0,0,0,450.43
2024-01-29,Brooklyn,447,0,0,0,0,438.43
2023-06-21,Brooklyn,447,0,0,0,0,449.29
2024-02-06,Brooklyn,447,0,0,0,0,436.43
2023-09-02,Brooklyn,447,0,0,0,447,438.43
2024-03-12,Brooklyn,447,0,0,0,0,421.14
2024-07-31,Brooklyn,447,0,0,0,0,425.29
2024-05-25,Brooklyn,447,0,0,0,447,466.43
2024-08-08,Brooklyn,448,0,0,0,0,439.86
2023-05-09,Brooklyn,448,0,0,0,0,436.29
2023-10-31,Brooklyn,448,0,0,0,0,440.43
2023-07-07,Brooklyn,448,0,0,0,0,446.29
2023-04-06,Brooklyn,448,0,0,0,0,432.29
2023-06-09,Brooklyn,448,0,0,0,0,431.86
2024-06-22,Brooklyn,449,0,0,0,449,461.43
2024-11-07,Brooklyn,449,0,0,0,0,450.29
2024-10-19,Brooklyn,449,0,0,0,449,424.71
2024-09-25,Brooklyn,449,0,0,0,0,439.86
2024-07-10,Brooklyn,450,0,0,0,0,453.14
2023-08-31,Brooklyn,450,0,0,0,0,421.29
2023-06-12,Brooklyn,450,0,0,0,0,437.14
2023-07-27,Brooklyn,451,0,0,0,0,443.43
2024-10-21,Brooklyn,451,0,0,0,0,442.14
2024-08-29,Brooklyn,451,0,0,0,0,430.43
2024-08-02,Brooklyn,452,0,0,0,0,428.71
2023-03-02,Brooklyn,452,0,0,0,0,398.86
2024-05-23,Brooklyn,452,0,0,0,0,463.86
2024-10-24,Brooklyn,452,0,0,0,0,444.86
2024-11-13,Brooklyn,452,0,0,0,0,420.43
2023-06-14,Brooklyn,452,0,0,0,0,441.71
2024-02-07,Brooklyn,452,0,0,0,0,440.0
2023-07-05,Brooklyn,452,0,0,0,0,442.0
2024-10-05,Brooklyn,452,0,0,0,452,449.29
2023-06-03,Brooklyn,452,0,0,0,452,439.0
2023-07-03,Brooklyn,452,0,0,0,0,442.86
2024-03-07,Brooklyn,453,0,0,0,0,424.0
2024-05-09,Brooklyn,453,0,0,0,0,432.86
2024-10-02,Brooklyn,453,0,0,0,0,435.57
2024-05-28,Brooklyn,453,0,0,0,0,450.0
2024-08-17,Brooklyn,453,0,0,0,453,447.57
2023-08-09,Brooklyn,454,0,0,0,0,432.86
2023-10-02,Brooklyn,454,0,0,0,0,422.43
2023-09-13,Brooklyn,454,0,0,0,0,435.29
2023-08-21,Brooklyn,454,0,0,0,0,421.71
2024-05-08,Brooklyn,454,0,0,0,0,433.57
2023-05-27,Brooklyn,454,0,0,0,454,424.86
2023-06-25,Brooklyn,455,0,0,0,455,444.71
2024-03-18,Brooklyn,455,0,0,0,0,437.57
2023-02-14,Brooklyn,455,0,0,0,0,420.86
2024-08-26,Brooklyn,455,0,0,0,0,430.14
2023-04-17,Brooklyn,455,0,0,0,0,436.0
2023-09-22,Brooklyn,455,0,0,0,0,402.43
2023-12-15,Brooklyn,456,0,0,0,0,406.0
2024-10-15,Brooklyn,456,0,0,0,0,437.14
2023-06-16,Brooklyn,457,0,0,0,0,450.0
2024-04-17,Brooklyn,457,0,0,0,0,425.14
2024-05-29,Brooklyn,457,0,0,0,0,447.57
2024-09-26,Brooklyn,458,0,0,0,0,442.14
2023-05-02,Brooklyn,458,0,0,0,0,421.57
2024-05-19,Brooklyn,458,0,0,0,458,456.29
2024-06-06,Brooklyn,458,0,0,0,0,478.29
2024-05-02,Brooklyn,458,0,0,0,0,436.43
2024-07-25,Brooklyn,458,0,0,0,0,425.43
2023-05-05,Brooklyn,458,0,0,0,0,430.43
2024-11-14,Brooklyn,459,0,0,0,0,421.86
2024-10-16,Brooklyn,459,0,0,0,0,439.43
2023-11-15,Brooklyn,459,0,0,0,0,431.29
2024-10-18,Brooklyn,459,0,0,0,0,429.86
2023-09-05,Brooklyn,459,0,0,0,0,452.86
2024-08-03,Brooklyn,459,0,0,0,459,437.57
2023-12-04,Brooklyn,459,0,0,0,0,424.29
2023-04-05,Brooklyn,459,0,0,0,0,425.0
2023-06-01,Brooklyn,459,0,0,0,0,432.0
2023-11-10,Brooklyn,459,0,0,0,0,429.57
2023-07-26,Brooklyn,460,0,0,0,0,446.14
2024-08-07,Brooklyn,460,0,0,0,0,443.86
2023-03-15,Brooklyn,460,0,0,0,0,407.86
2024-09-27,Brooklyn,460,0,0,0,0,438.14
2024-08-18,Brooklyn,461,0,0,0,461,456.14
2024-11-15,Brooklyn,461,0,0,0,0,417.0
2024-05-21,Brooklyn,461,0,0,0,0,467.29
2024-07-11,Brooklyn,461,0,0,0,0,457.29
2024-05-30,Brooklyn,462,0,0,0,0,449.0
2024-08-05,Brooklyn,462,0,0,0,0,443.86
2023-10-18,Brooklyn,462,0,0,0,0,419.57
2023-08-15,Brooklyn,462,0,0,0,0,430.0
2024-09-04,Brooklyn,463,0,0,0,0,463.14
2024-02-01,Brooklyn,463,0,0,0,0,437.71
2024-06-25,Brooklyn,463,0,0,0,0,468.86
2023-11-09,Brooklyn,463,0,0,0,0,431.57
2024-07-12,Brooklyn,463,0,0,0,0,447.29
2023-09-04,Brooklyn,464,0,0,0,0,450.86
2024-07-08,Brooklyn,464,0,0,0,0,451.29
2024-10-10,Brooklyn,464,0,0,0,0,438.57
2024-03-08,Brooklyn,464,0,0,0,0,416.14
2024-06-13,Brooklyn,464,0,0,0,0,475.14
2023-05-19,Brooklyn,464,0,0,0,0,437.0
2023-08-01,Brooklyn,464,0,0,0,0,443.14
2024-09-03,Brooklyn,464,0,0,0,0,456.29
2024-04-10,Brooklyn,465,0,0,0,0,430.14
2024-06-18,Brooklyn,465,0,0,0,0,460.14
2024-10-29,Brooklyn,466,0,0,0,0,447.43
2023-10-20,Brooklyn,467,0,0,0,0,425.86
2023-01-01,Brooklyn,468,0,0,0,468,377.86
2023-06-13,Brooklyn,468,0,0,0,0,440.71
2024-10-11,Brooklyn,468,0,0,0,0,442.0
2024-09-15,Brooklyn,468,0,0,0,468,447.14
2023-09-15,Brooklyn,469,0,0,0,0,444.14
2023-07-22,Brooklyn,469,0,0,0,469,439.57
2023-06-28,Brooklyn,469,0,0,0,0,441.29
2023-04-26,Brooklyn,469,0,0,0,0,418.71
2024-01-24,Brooklyn,470,0,0,0,0,413.71
2023-06-15,Brooklyn,470,0,0,0,0,448.71
2023-05-12,Brooklyn,470,0,0,0,0,440.43
2024-10-23,Brooklyn,470,0,0,0,0,438.29
2023-07-20,Brooklyn,470,0,0,0,0,442.0
2023-11-08,Brooklyn,470,0,0,0,0,425.43
2024-09-17,Brooklyn,471,0,0,0,0,453.57
2024-11-19,Brooklyn,471,0,0,0,0,434.14
2023-02-01,Brooklyn,471,0,0,0,0,406.86
2024-04-05,Brooklyn,472,0,0,0,0,402.29
2023-04-20,Brooklyn,472,0,0,0,0,434.71
2024-03-14,Brooklyn,472,0,0,0,0,426.29
2024-05-10,Brooklyn,472,0,0,0,0,439.14
2023-10-25,Brooklyn,472,0,0,0,0,432.0
2023-04-14,Brooklyn,473,0,0,0,0,423.57
2023-11-03,Brooklyn,473,0,0,0,0,447.71
2023-03-29,Brooklyn,473,0,0,0,0,415.43
2024-09-05,Brooklyn,473,0,0,0,0,466.29
2024-01-01,Brooklyn,473,0,0,0,0,382.29
2022-12-14,Brooklyn,473,0,0,0,0,397.71
2023-08-04,Brooklyn,473,0,0,0,0,445.57
2023-07-28,Brooklyn,474,0,0,0,0,448.29
2023-01-04,Brooklyn,474,0,0,0,0,407.14
2024-05-22,Brooklyn,474,0,0,0,0,467.14
2023-04-04,Brooklyn,474,0,0,0,0,427.0
2024-06-14,Brooklyn,474,0,0,0,0,473.29
2023-10-06,Brooklyn,474,0,0,0,0,451.0
2024-09-24,Brooklyn,474,0,0,0,0,443.57
2024-05-16,Brooklyn,475,0,0,0,0,442.57
2024-05-15,Brooklyn,475,0,0,0,0,439.43
2024-09-18,Brooklyn,475,0,0,0,0,459.86
2023-10-04,Brooklyn,475,0,0,0,0,431.14
2024-08-15,Brooklyn,475,0,0,0,0,443.29
