complaint_date,borough,total_complaints,high_severity_complaints,medium_severity_complaints,other_severity_complaints,weekend_complaints,total_complaints_ma7
2023-08-25,Queens,346,110,185,51,0,346.43
2023-01-04,Queens,346,124,171,51,0,322.43
2024-10-26,Queens,346,110,175,61,346,348.43
2023-11-17,Queens,347,130,178,39,0,341.29
2024-03-14,Queens,347,123,171,53,0,327.14
2024-10-21,Queens,347,102,188,57,0,341.29
2024-10-13,Queens,347,125,166,56,347,346.43
2024-05-26,Queens,347,107,190,50,347,363.43
2023-11-09,Queens,347,129,158,60,0,340.57
2024-08-26,Queens,347,114,182,51,0,352.71
2024-04-13,Queens,347,109,180,58,347,344.71
2024-11-20,Queens,347,108,190,49,0,332.0
2024-03-08,Queens,348,106,191,51,0,330.86
2023-08-08,Queens,348,131,187,30,0,346.29
2022-12-09,Queens,348,131,177,40,0,310.43
2023-11-18,Queens,348,108,184,56,348,344.57
2023-09-03,Queens,348,135,168,45,348,357.29
2024-08-27,Queens,348,117,177,54,0,346.57
2023-05-24,Queens,348,115,160,73,0,345.86
2023-01-17,Queens,348,100,192,56,0,305.57
2023-05-28,Queens,348,101,194,53,348,353.86
2024-03-07,Queens,349,99,198,52,0,341.29
2024-07-11,Queens,349,109,185,55,0,381.29
2023-02-09,Queens,349,108,193,48,0,322.14
2023-12-13,Queens,349,98,194,57,0,317.86
2024-04-09,Queens,349,110,188,51,0,324.71
2024-05-23,Queens,349,123,169,57,0,358.0
2023-03-30,Queens,349,111,185,53,0,324.0
2024-05-19,Queens,349,101,189,59,349,359.71
2023-04-11,Queens,350,122,166,62,0,310.0
2023-11-22,Queens,350,119,178,53,0,332.71
2023-09-10,Queens,350,104,193,53,350,340.29
2023-05-05,Queens,350,135,169,46,0,345.29
2023-12-22,Queens,350,104,196,50,0,334.14
2023-04-21,Queens,350,117,183,50,0,332.14
2023-04-05,Queens,350,126,171,53,0,325.29
2023-07-14,Queens,350,114,203,33,0,341.0
2023-02-07,Queens,351,119,185,47,0,329.43
2024-10-03,Queens,351,111,187,53,0,355.71
2024-09-05,Queens,351,114,181,56,0,364.43
2023-07-17,Queens,351,119,182,50,0,341.29
2023-05-30,Queens,351,122,173,56,0,353.14
2023-09-30,Queens,351,114,183,54,351,320.71
2024-05-10,Queens,351,118,171,62,0,337.71
2023-03-24,Queens,351,121,177,53,0,323.43
2023-07-25,Queens,351,122,187,42,0,343.14
2024-01-31,Queens,352,96,197,59,0,345.43
2023-05-22,Queens,352,111,169,72,0,345.86
2024-01-26,Queens,352,112,194,46,0,320.71
2023-07-23,Queens,352,123,169,60,352,345.14
2023-02-10,Queens,352,118,187,47,0,328.0
2024-06-03,Queens,352,122,176,54,0,359.71
2022-12-14,Queens,353,128,166,59,0,316.71
2024-04-24,Queens,353,117,186,50,0,343.0
2023-10-25,Queens,353,117,174,62,0,338.29
2024-07-17,Queens,353,125,179,49,0,361.86
2024-06-18,Queens,353,110,197,46,0,377.57
2024-09-15,Queens,353,100,181,72,353,364.29
2023-09-13,Queens,354,133,171,50,0,341.14
2023-05-13,Queens,354,114,189,51,354,338.14
2024-07-16,Queens,354,117,185,52,0,362.43
2023-12-21,Queens,354,144,168,42,0,336.43
2023-07-08,Queens,354,122,177,55,354,351.86
2023-06-26,Queens,354,132,165,57,0,341.71
2024-10-14,Queens,354,108,182,64,0,348.86
2023-09-07,Queens,355,113,182,60,0,352.0
2024-04-10,Queens,355,101,205,49,0,334.86
2023-12-17,Queens,355,109,184,62,355,340.14
2024-08-09,Queens,355,110,196,49,0,359.43
2024-05-14,Queens,356,109,189,58,0,343.0
2023-05-12,Queens,356,123,173,60,0,334.0
2023-10-26,Queens,356,104,199,53,0,337.57
2024-07-09,Queens,356,126,174,56,0,383.71
2024-10-12,Queens,356,118,169,69,356,342.29
2024-09-12,Queens,356,117,186,53,0,340.71
2024-05-07,Queens,356,135,165,56,0,349.86
2023-10-20,Queens,356,125,181,50,0,340.71
2024-04-12,Queens,356,93,205,58,0,335.86
2023-11-10,Queens,357,119,200,38,0,335.57
2024-11-15,Queens,357,125,185,47,0,341.29
2023-03-03,Queens,357,110,184,63,0,325.14
2024-02-10,Queens,357,106,208,43,357,339.29
2024-11-08,Queens,357,120,179,58,0,330.0
2023-07-15,Queens,357,113,182,62,357,341.43
2023-08-03,Queens,357,123,178,56,0,346.86
2023-05-15,Queens,357,102,192,63,0,342.29
2024-07-23,Queens,357,116,187,54,0,359.57
2024-10-02,Queens,357,116,185,56,0,350.29
2024-07-10,Queens,357,118,188,51,0,378.71
2024-06-25,Queens,358,128,156,74,0,392.43
2023-05-18,Queens,358,122,193,43,0,347.57
2024-04-01,Queens,358,106,185,67,0,314.57
2024-08-19,Queens,358,134,168,56,0,364.14
2023-10-13,Queens,358,118,181,59,0,336.71
2024-10-17,Queens,358,125,184,49,0,353.29
2023-09-09,Queens,358,126,185,47,358,340.0
2023-12-30,Queens,358,114,206,38,358,306.71
2024-04-11,Queens,359,139,169,51,0,339.29
2023-06-02,Queens,359,139,164,56,0,355.43
2023-08-31,Queens,359,109,197,53,0,341.71
2024-09-22,Queens,360,116,173,71,360,366.71
2024-08-04,Queens,360,108,205,47,360,364.43
2024-07-13,Queens,360,123,183,54,360,364.86
2023-07-11,Queens,360,109,189,62,0,351.14
2024-07-30,Queens,360,110,184,66,0,365.71
2023-11-27,Queens,360,119,181,60,0,327.14
2024-05-29,Queens,361,99,205,57,0,357.43
2023-01-05,Queens,361,112,202,47,0,332.14
2024-11-01,Queens,361,122,166,73,0,332.57
2023-10-19,Queens,361,135,171,55,0,341.0
2023-08-26,Queens,361,107,198,56,361,350.29
2023-07-28,Queens,361,131,179,51,0,341.71
2024-08-18,Queens,361,118,183,60,361,360.57
2024-11-09,Queens,362,119,186,57,362,335.43
2024-05-21,Queens,362,112,196,54,0,358.57
2024-09-18,Queens,362,96,205,61,0,372.43
2024-08-30,Queens,362,108,181,73,0,348.43
2024-02-12,Queens,362,132,180,50,0,340.0
2024-07-31,Queens,362,127,177,58,0,364.86
2024-01-10,Queens,363,140,156,67,0,321.0
2023-06-14,Queens,363,113,199,51,0,341.86
2023-10-02,Queens,363,123,183,57,0,348.0
2023-07-05,Queens,363,116,181,66,0,360.14
2024-02-16,Queens,363,104,213,46,0,342.43
2024-01-12,Queens,364,119,189,56,0,332.71
2024-04-28,Queens,364,112,199,53,364,333.0
2024-01-11,Queens,364,131,175,58,0,326.71
2024-03-16,Queens,364,136,180,48,364,337.43
2023-08-15,Queens,364,124,186,54,0,359.57
2024-06-06,Queens,364,122,187,55,0,376.0
2023-04-01,Queens,364,130,173,61,364,332.86
2023-06-25,Queens,364,151,168,45,364,336.57
2023-10-15,Queens,364,128,174,62,364,342.86
2023-09-15,Queens,364,122,169,73,0,340.71
2023-05-19,Queens,365,121,191,53,0,348.86
2024-05-03,Queens,365,133,191,41,0,352.14
2024-06-28,Queens,365,123,187,55,0,383.57
2023-10-11,Queens,365,123,186,56,0,354.43
2024-10-04,Queens,365,125,196,44,0,350.86
2023-11-16,Queens,366,105,208,53,0,342.71
2024-06-11,Queens,366,116,188,62,0,361.0
2023-07-20,Queens,366,126,176,64,0,340.0
2024-05-18,Queens,366,104,203,59,366,355.57
2023-04-14,Queens,366,123,180,63,0,310.71
2023-01-21,Queens,366,120,190,56,366,324.0
2023-12-15,Queens,366,129,187,50,0,326.29
2024-10-18,Queens,367,121,187,59,0,349.86
2024-10-05,Queens,367,117,196,54,367,357.57
2023-12-02,Queens,367,114,208,45,367,341.29
2024-12-06,Queens,367,127,199,41,0,316.29
2023-06-10,Queens,367,130,191,46,367,344.29
2024-08-06,Queens,367,134,169,64,0,375.43
2024-02-26,Queens,368,115,204,49,0,335.57
2024-07-24,Queens,368,126,187,55,0,361.71
2024-06-13,Queens,368,111,203,54,0,368.43
2024-08-14,Queens,368,131,196,41,0,353.0
2024-08-02,Queens,369,115,192,62,0,368.57
2023-11-05,Queens,369,123,187,59,369,346.0
2024-07-27,Queens,369,110,190,69,369,371.14
2024-10-23,Queens,369,100,205,64,0,347.43
2023-06-30,Queens,369,147,175,47,0,339.71
2023-05-26,Queens,369,125,194,50,0,351.29
2024-08-24,Queens,369,124,194,51,369,357.29
2024-09-17,Queens,369,121,192,56,0,370.14
2024-03-17,Queens,370,98,206,66,370,348.43
2023-07-07,Queens,370,135,185,50,0,361.86
2023-12-01,Queens,370,132,177,61,0,335.86
2023-12-04,Queens,370,110,200,60,0,344.57
2024-04-17,Queens,370,111,206,53,0,354.29
2024-09-09,Queens,370,132,181,57,0,352.57
2023-07-03,Queens,371,131,181,59,0,355.29
2023-08-13,Queens,371,139,179,53,371,357.43
2023-07-21,Queens,371,114,199,58,0,343.0
2024-07-18,Queens,371,135,190,46,0,365.0
2024-05-31,Queens,372,124,199,49,0,345.0
2024-07-06,Queens,372,127,189,56,372,393.0
2024-08-03,Queens,372,119,199,54,372,369.0
2024-02-01,Queens,373,148,163,62,0,350.71
2024-06-24,Queens,373,109,190,74,0,391.71
2024-02-05,Queens,374,110,223,41,0,363.0
2023-10-10,Queens,374,134,181,59,0,356.14
2024-07-20,Queens,374,122,199,53,374,361.0
2023-08-04,Queens,374,126,201,47,0,348.71
2023-05-02,Queens,375,112,205,58,0,340.43
2024-09-21,Queens,375,124,199,52,375,365.71
2023-09-02,Queens,376,128,195,53,376,352.71
2024-08-23,Queens,376,136,190,50,0,352.71
2023-01-01,Queens,376,120,203,53,376,301.71
2024-11-13,Queens,376,132,197,47,0,340.0
2022-12-01,Queens,376,128,199,49,0,327.71
2024-06-20,Queens,376,121,192,63,0,380.0
2024-08-15,Queens,376,126,204,46,0,360.0
2024-09-16,Queens,376,115,195,66,0,365.14
2023-10-04,Queens,377,115,196,66,0,353.43
2024-05-01,Queens,377,121,197,59,0,331.57
2023-06-09,Queens,377,144,187,46,0,339.86
2023-08-01,Queens,377,125,193,59,0,344.14
2024-07-22,Queens,378,135,190,53,0,359.14
2024-04-15,Queens,378,126,186,66,0,353.57
2024-05-22,Queens,378,114,205,59,0,364.0
2023-09-19,Queens,378,126,181,71,0,338.57
2024-05-08,Queens,378,105,216,57,0,350.0
2023-08-11,Queens,379,121,195,63,0,351.57
2024-10-25,Queens,379,110,196,73,0,346.29
2024-09-03,Queens,379,122,186,71,0,354.86
2023-02-01,Queens,379,117,197,65,0,314.43
2023-10-05,Queens,379,121,184,74,0,361.29
2024-06-29,Queens,379,119,184,76,379,378.57
2023-06-15,Queens,380,117,203,60,0,347.14
2023-11-01,Queens,380,131,191,58,0,350.43
2024-04-05,Queens,380,128,197,55,0,323.71
2023-02-15,Queens,381,135,189,57,0,336.57
2024-05-17,Queens,381,131,192,58,0,352.29
2023-07-29,Queens,381,135,192,54,381,347.29
2023-10-27,Queens,382,140,180,62,0,341.29
2024-07-14,Queens,383,111,207,65,383,361.57
2024-03-15,Queens,383,130,194,59,0,332.14
2024-06-12,Queens,383,117,205,61,0,367.86
2024-04-19,Queens,384,139,189,56,0,352.0
2024-06-08,Queens,386,125,205,56,386,373.29
2024-06-07,Queens,387,135,193,59,0,378.14
2023-11-15,Queens,387,119,197,71,0,340.0
2023-08-24,Queens,388,128,222,38,0,345.14
2024-07-21,Queens,389,116,214,59,389,361.86
2024-06-04,Queens,389,129,202,58,0,368.57
2024-07-08,Queens,389,130,196,63,0,390.57
2024-09-04,Queens,389,106,228,55,0,361.57
2024-06-14,Queens,389,118,214,57,0,368.71
2024-05-02,Queens,390,121,200,69,0,345.29
2024-09-14,Queens,390,144,186,60,390,360.57
2024-09-01,Queens,390,132,203,55,390,350.71
2024-01-30,Queens,390,129,205,56,0,341.57
2024-05-25,Queens,391,125,199,67,391,363.71
2024-05-16,Queens,391,146,183,62,0,348.0
2024-10-11,Queens,391,139,212,40,0,343.86
2024-08-20,Queens,391,126,199,66,0,371.57
2024-06-19,Queens,392,123,213,56,0,378.86
2024-07-26,Queens,392,118,219,55,0,371.86
2024-10-01,Queens,392,118,187,87,0,341.0
2024-07-28,Queens,392,116,218,58,392,371.57
2023-11-03,Queens,392,133,208,51,0,346.29
2024-07-03,Queens,392,119,218,55,0,384.71
2023-05-25,Queens,392,150,181,61,0,350.71
2024-09-20,Queens,393,129,208,56,0,367.86
2023-08-09,Queens,394,137,192,65,0,353.29
2023-05-03,Queens,394,153,187,54,0,340.14
2024-08-01,Queens,394,138,200,56,0,371.86
2024-02-02,Queens,394,135,204,55,0,356.71
2023-04-26,Queens,396,121,227,48,0,326.14
2024-05-24,Queens,396,131,201,64,0,360.14
2024-07-15,Queens,397,119,206,72,0,362.71
2024-06-15,Queens,398,110,228,60,398,370.43
2024-09-27,Queens,399,136,213,50,0,339.71
2023-07-10,Queens,399,154,176,69,0,345.86
2024-06-02,Queens,400,130,212,58,400,356.71
2024-09-13,Queens,401,128,211,62,0,353.0
2023-10-28,Queens,403,139,207,57,403,353.14
2024-08-10,Queens,404,117,229,58,404,364.0
2024-07-02,Queens,404,123,221,60,0,387.71
2024-08-05,Queens,404,153,197,54,0,374.43
2024-07-01,Queens,404,133,205,66,0,381.14
2023-08-20,Queens,405,134,212,59,405,346.86
2024-07-07,Queens,406,130,212,64,406,392.71
2024-06-30,Queens,408,154,192,62,408,376.71
2023-09-01,Queens,408,148,206,54,0,350.57
2023-05-01,Queens,409,126,210,73,0,332.57
2024-06-17,Queens,409,135,216,58,0,379.43
2024-08-16,Queens,410,143,208,59,0,367.86
2023-10-06,Queens,411,152,197,62,0,376.14
2024-06-26,Queens,413,133,222,58,0,395.43
2024-06-21,Queens,413,140,203,70,0,383.43
2024-06-22,Queens,414,142,211,61,414,385.71
2023-03-01,Queens,417,139,222,56,0,315.86
2023-10-01,Queens,420,153,197,70,420,340.14
2024-06-01,Queens,420,123,230,67,420,349.14
2024-03-01,Queens,421,132,220,69,0,348.57
2024-06-23,Queens,421,146,212,63,421,396.86
2023-07-01,Queens,424,147,232,45,424,355.57
2024-01-01,Queens,425,144,198,83,0,331.71
2023-06-01,Queens,433,139,219,75,0,356.86
2024-07-05,Queens,440,136,233,71,0,394.0
2023-02-05,Staten Island,38,11,19,8,38,58.0
2024-12-24,Staten Island,38,7,22,9,0,49.29
2024-11-28,Staten Island,39,8,15,16,0,59.0
2023-04-09,Staten Island,39,8,20,11,39,59.14
2024-11-19,Staten Island,40,5,28,7,0,63.43
2024-07-29,Staten Island,41,6,23,12,0,65.29
2023-03-19,Staten Island,42,15,20,7,42,66.71
2023-01-25,Staten Island,42,14,21,7,0,61.0
2024-12-30,Staten Island,43,9,22,12,0,51.86
2024-05-12,Staten Island,43,11,18,14,43,62.57
2024-02-19,Staten Island,44,15,21,8,0,62.71
2024-12-22,Staten Island,44,10,25,9,44,56.14
2022-12-24,Staten Island,44,9,31,4,44,63.57
2024-08-06,Staten Island,45,23,15,7,0,60.43
2024-10-28,Staten Island,45,8,26,11,0,62.57
2023-08-05,Staten Island,46,12,24,10,46,63.57
2023-10-15,Staten Island,46,13,26,7,46,66.43
2023-02-25,Staten Island,46,15,22,9,46,60.86
2024-12-09,Staten Island,46,13,22,11,0,59.57
2024-12-25,Staten Island,46,15,20,11,0,47.0
2024-06-02,Staten Island,46,14,19,13,46,66.86
2023-04-08,Staten Island,47,14,26,7,47,63.86
2023-09-17,Staten Island,47,12,23,12,47,67.57
2023-11-26,Staten Island,47,17,20,10,47,61.86
2024-03-23,Staten Island,47,11,30,6,47,68.29
2024-10-03,Staten Island,47,11,26,10,0,64.29
2024-01-28,Staten Island,47,14,23,10,47,64.86
2024-08-09,Staten Island,47,15,22,10,0,54.86
2024-12-20,Staten Island,47,8,34,5,0,60.43
2022-12-31,Staten Island,47,11,26,10,47,61.57
2024-12-21,Staten Island,47,4,36,7,47,59.71
2024-11-07,Staten Island,47,18,19,10,0,64.29
2024-12-31,Staten Island,48,9,26,13,0,53.29
2023-09-23,Staten Island,48,20,24,4,48,60.14
2024-07-30,Staten Island,48,10,30,8,0,64.57
2023-12-11,Staten Island,48,10,26,12,0,67.43
2023-04-10,Staten Island,48,15,21,12,0,56.0
2023-06-26,Staten Island,48,15,28,5,0,70.57
2024-01-16,Staten Island,48,11,24,13,0,64.43
2024-05-15,Staten Island,48,12,27,9,0,63.57
2023-02-06,Staten Island,48,14,22,12,0,56.71
2024-08-26,Staten Island,48,11,27,10,0,63.86
2023-12-10,Staten Island,48,10,28,10,48,67.57
2023-12-25,Staten Island,48,10,28,10,0,65.86
2024-11-24,Staten Island,48,9,27,12,48,58.71
2022-11-30,Staten Island,49,15,23,11,0,59.29
2024-08-05,Staten Island,49,11,21,17,0,60.86
2024-01-30,Staten Island,49,16,24,9,0,59.29
2023-03-25,Staten Island,49,10,28,11,49,59.14
2023-12-04,Staten Island,49,13,27,9,0,70.57
2024-10-14,Staten Island,49,7,38,4,0,69.43
2023-01-22,Staten Island,49,8,26,15,49,62.14
2023-09-25,Staten Island,50,12,28,10,0,60.43
2024-08-12,Staten Island,50,14,24,12,0,58.86
2023-02-04,Staten Island,50,17,27,6,50,60.43
2023-07-22,Staten Island,50,11,29,10,50,68.71
2024-11-08,Staten Island,50,10,28,12,0,59.71
2024-07-07,Staten Island,50,15,25,10,50,70.29
2024-07-19,Staten Island,50,11,25,14,0,61.86
2023-02-18,Staten Island,50,16,25,9,50,61.71
2024-06-08,Staten Island,50,9,33,8,50,66.71
2023-08-21,Staten Island,50,11,25,14,0,70.29
2022-12-16,Staten Island,50,15,23,12,0,62.14
2024-12-04,Staten Island,51,13,24,14,0,55.71
2024-03-30,Staten Island,51,14,26,11,51,64.14
2024-02-04,Staten Island,51,17,23,11,51,67.14
2024-01-21,Staten Island,51,6,35,10,51,57.14
2024-02-17,Staten Island,51,12,29,10,51,67.57
2023-01-19,Staten Island,51,16,28,7,0,60.14
2023-08-04,Staten Island,51,19,24,8,0,67.0
2024-11-05,Staten Island,51,16,26,9,0,63.57
2024-05-19,Staten Island,51,12,23,16,51,67.71
2023-07-02,Staten Island,51,10,34,7,51,68.57
2024-06-30,Staten Island,51,18,24,9,51,67.86
2023-02-28,Staten Island,51,14,26,11,0,60.86
2024-11-09,Staten Island,51,10,27,14,51,59.14
2024-01-20,Staten Island,51,11,28,12,51,60.86
2022-12-30,Staten Island,51,13,28,10,0,61.14
2023-09-19,Staten Island,52,13,27,12,0,62.14
2024-12-14,Staten Island,52,11,33,8,52,56.0
2023-09-03,Staten Island,52,12,31,9,52,63.86
2023-04-07,Staten Island,52,18,25,9,0,66.71
2022-12-15,Staten Island,52,8,33,11,0,65.0
2023-09-02,Staten Island,52,22,19,11,52,64.57
2022-12-26,Staten Island,52,14,29,9,0,62.0
2024-07-08,Staten Island,52,14,24,14,0,68.29
2022-12-03,Staten Island,52,14,32,6,52,58.29
2023-04-29,Staten Island,52,19,23,10,52,69.57
2023-02-17,Staten Island,52,18,27,7,0,62.14
2024-08-17,Staten Island,52,16,25,11,52,67.14
2024-10-29,Staten Island,52,15,24,13,0,61.57
2023-06-24,Staten Island,52,13,31,8,52,71.71
2024-12-08,Staten Island,53,15,27,11,53,61.14
2024-12-23,Staten Island,53,9,28,16,0,53.14
2023-09-08,Staten Island,53,14,27,12,0,59.71
2023-10-29,Staten Island,53,10,33,10,53,71.43
2023-07-30,Staten Island,53,12,29,12,53,68.0
2023-01-16,Staten Island,53,18,23,12,0,63.29
2022-12-06,Staten Island,53,11,31,11,0,59.71
2024-07-23,Staten Island,53,12,32,9,0,63.43
2024-02-22,Staten Island,53,16,27,10,0,59.14
2024-12-26,Staten Island,53,17,23,13,0,46.86
2024-11-26,Staten Island,53,15,30,8,0,61.57
2023-02-11,Staten Island,53,17,25,11,53,63.71
2023-12-17,Staten Island,53,9,34,10,53,62.57
2024-12-28,Staten Island,53,13,35,5,53,49.86
2023-09-24,Staten Island,54,7,34,13,54,61.14
2024-08-04,Staten Island,54,13,29,12,54,59.71
2024-11-12,Staten Island,54,16,26,12,0,58.0
2023-01-10,Staten Island,54,10,31,13,0,70.29
2024-04-03,Staten Island,54,19,24,11,0,62.71
2023-03-08,Staten Island,54,17,24,13,0,62.71
2023-05-27,Staten Island,54,12,25,17,54,70.29
2024-08-29,Staten Island,54,10,28,16,0,61.29
2023-04-15,Staten Island,54,11,34,9,54,59.71
2023-06-18,Staten Island,54,13,29,12,54,71.57
2024-09-30,Staten Island,54,17,24,13,0,64.71
2023-08-28,Staten Island,54,19,29,6,0,67.43
2023-03-26,Staten Island,54,14,29,11,54,60.86
2023-02-22,Staten Island,54,14,29,11,0,56.14
2024-12-19,Staten Island,54,19,23,12,0,62.71
2022-11-29,Staten Island,54,14,30,10,0,61.0
2024-12-07,Staten Island,54,14,30,10,54,61.43
2023-09-18,Staten Island,55,15,36,4,0,65.71
2024-10-27,Staten Island,55,17,31,7,55,67.71
2023-07-24,Staten Island,55,9,29,17,0,67.0
2023-01-29,Staten Island,55,18,27,10,55,57.57
2023-11-18,Staten Island,55,18,30,7,55,75.57
2024-08-07,Staten Island,55,20,24,11,0,59.86
2023-03-09,Staten Island,55,15,27,13,0,60.57
2023-09-16,Staten Island,55,9,31,15,55,68.86
2024-12-01,Staten Island,55,9,36,10,55,57.86
2023-02-12,Staten Island,55,15,23,17,55,66.14
2024-05-05,Staten Island,55,17,26,12,55,71.0
2022-11-27,Staten Island,55,13,28,14,55,62.75
2024-03-24,Staten Island,55,16,31,8,55,65.86
2024-01-15,Staten Island,55,17,30,8,0,66.0
2024-12-12,Staten Island,55,15,31,9,0,56.57
2023-11-25,Staten Island,55,20,27,8,55,63.86
2024-09-15,Staten Island,55,19,30,6,55,66.57
2023-05-25,Staten Island,55,16,22,17,0,71.71
2024-11-02,Staten Island,55,9,26,20,55,58.86
2024-09-11,Staten Island,55,12,30,13,0,65.86
2023-01-17,Staten Island,55,19,27,9,0,63.43
2023-03-21,Staten Island,56,23,27,6,0,64.57
2024-04-20,Staten Island,56,11,27,18,56,67.43
2023-10-21,Staten Island,56,12,36,8,56,67.71
2023-12-20,Staten Island,56,9,34,13,0,62.29
2024-06-21,Staten Island,56,17,27,12,0,68.14
2024-10-19,Staten Island,56,14,32,10,56,66.57
2023-06-03,Staten Island,56,12,29,15,56,69.86
2023-08-31,Staten Island,56,17,29,10,0,66.71
2023-02-21,Staten Island,56,17,23,16,0,61.29
2024-01-24,Staten Island,56,12,35,9,0,61.71
2024-10-26,Staten Island,56,14,23,19,56,68.29
2023-09-28,Staten Island,56,16,30,10,0,62.29
2023-03-20,Staten Island,56,15,33,8,0,65.14
2024-01-08,Staten Island,56,15,32,9,0,70.0
2023-02-19,Staten Island,56,13,30,13,56,61.86
2023-09-10,Staten Island,56,21,26,9,56,62.43
2023-03-06,Staten Island,56,19,23,14,0,65.57
2024-04-23,Staten Island,56,15,30,11,0,61.71
2024-05-27,Staten Island,56,13,29,14,0,72.29
2024-04-02,Staten Island,56,17,30,9,0,63.57
2023-12-31,Staten Island,57,6,34,17,57,59.0
2024-06-09,Staten Island,57,18,26,13,57,68.29
2023-08-27,Staten Island,57,16,24,17,57,66.86
2024-10-12,Staten Island,57,15,31,11,57,69.57
2023-09-06,Staten Island,57,20,28,9,0,65.0
2023-11-12,Staten Island,57,17,26,14,57,68.14
2024-10-30,Staten Island,57,15,30,12,0,57.71
2023-01-30,Staten Island,57,9,28,20,0,56.71
2024-04-28,Staten Island,57,16,30,11,57,63.43
2023-06-04,Staten Island,57,22,21,14,57,68.57
2023-11-21,Staten Island,57,13,35,9,0,72.14
2024-12-02,Staten Island,57,14,29,14,0,56.43
2024-01-29,Staten Island,57,17,27,13,0,61.86
2022-12-20,Staten Island,57,22,27,8,0,60.0
2023-04-28,Staten Island,57,15,31,11,0,72.29
2024-07-15,Staten Island,57,16,29,12,0,67.14
2024-04-22,Staten Island,57,18,26,13,0,64.57
2024-09-26,Staten Island,58,15,32,11,0,66.57
2023-07-09,Staten Island,58,9,33,16,58,67.86
2023-02-02,Staten Island,58,17,34,7,0,61.71
2024-04-18,Staten Island,58,18,31,9,0,69.14
2023-12-27,Staten Island,58,24,24,10,0,64.57
2022-12-17,Staten Island,58,15,35,8,58,61.0
2023-04-16,Staten Island,58,17,29,12,58,62.43
2024-04-24,Staten Island,58,17,35,6,0,60.57
2023-05-29,Staten Island,58,16,30,12,0,66.86
2023-01-03,Staten Island,58,18,27,13,0,64.14
2024-11-29,Staten Island,58,14,35,9,0,58.71
2023-06-12,Staten Island,58,14,37,7,0,70.0
2024-09-12,Staten Island,58,16,30,12,0,65.14
2023-10-09,Staten Island,58,12,30,16,0,68.86
2024-11-21,Staten Island,58,15,30,13,0,61.43
2023-02-13,Staten Island,58,14,28,16,0,67.57
2023-01-28,Staten Island,58,14,28,16,58,56.71
2024-02-18,Staten Island,58,14,29,15,58,67.57
2024-02-11,Staten Island,58,11,36,11,58,66.71
2024-09-08,Staten Island,58,14,28,16,58,64.43
2024-07-31,Staten Island,59,18,28,13,0,63.0
2024-08-19,Staten Island,59,13,40,6,0,66.0
2023-08-14,Staten Island,59,18,32,9,0,69.86
2022-12-05,Staten Island,59,16,29,14,0,59.86
2024-10-20,Staten Island,59,19,31,9,59,64.14
2024-04-13,Staten Island,59,14,28,17,59,69.43
2024-05-18,Staten Island,59,16,30,13,59,66.57
2023-05-20,Staten Island,59,16,31,12,59,66.0
2023-03-03,Staten Island,59,16,27,16,0,62.29
2024-01-09,Staten Island,59,12,37,10,0,68.0
2023-11-05,Staten Island,59,13,37,9,59,68.29
2023-07-08,Staten Island,59,9,37,13,59,66.86
2023-12-30,Staten Island,59,14,34,11,59,59.71
2024-03-21,Staten Island,59,16,32,11,0,70.71
2024-08-28,Staten Island,59,15,34,10,0,62.14
2023-02-26,Staten Island,59,16,29,14,59,61.29
2023-08-24,Staten Island,59,15,34,10,0,63.57
2024-10-22,Staten Island,59,15,35,9,0,67.0
2023-10-16,Staten Island,59,19,25,15,0,66.57
2023-05-15,Staten Island,59,16,24,19,0,69.43
2023-08-13,Staten Island,59,9,41,9,59,71.57
2023-11-03,Staten Island,59,17,32,10,0,67.57
2023-08-19,Staten Island,59,14,36,9,59,70.57
2024-04-14,Staten Island,59,18,28,13,59,68.86
2023-05-14,Staten Island,59,12,36,11,59,71.86
2023-03-29,Staten Island,60,19,31,10,0,61.86
2024-12-11,Staten Island,60,17,27,16,0,60.14
2023-01-24,Staten Island,60,9,34,17,0,64.29
2023-06-27,Staten Island,60,16,31,13,0,66.71
2024-11-22,Staten Island,60,11,34,15,0,60.29
2024-01-19,Staten Island,60,18,33,9,0,62.14
2024-02-16,Staten Island,60,19,31,10,0,69.86
2024-11-10,Staten Island,60,15,28,17,60,59.14
2024-10-01,Staten Island,60,21,26,13,0,63.29
2023-01-02,Staten Island,60,13,39,8,0,65.29
2024-11-18,Staten Island,60,20,29,11,0,65.43
2023-01-15,Staten Island,60,19,28,13,60,64.57
2024-01-13,Staten Island,60,14,35,11,60,63.71
2023-03-14,Staten Island,60,22,28,10,0,66.86
2024-06-27,Staten Island,60,20,28,12,0,68.43
2023-11-04,Staten Island,60,13,32,15,60,67.43
2024-08-18,Staten Island,60,14,34,12,60,64.71
2024-08-22,Staten Island,60,20,26,14,0,63.14
2024-01-07,Staten Island,60,17,29,14,60,71.0
2024-03-27,Staten Island,60,10,34,16,0,63.71
2024-11-03,Staten Island,60,14,30,16,60,59.57
2022-11-24,Staten Island,60,16,35,9,0,60.0
2024-09-18,Staten Island,60,20,24,16,0,69.57
2023-03-27,Staten Island,60,16,30,14,0,61.43
2024-03-31,Staten Island,60,16,32,12,60,64.86
2022-12-07,Staten Island,61,18,31,12,0,61.43
2024-06-19,Staten Island,61,14,39,8,0,69.71
2023-12-18,Staten Island,61,20,33,8,0,64.43
2023-12-26,Staten Island,61,14,36,11,0,64.29
2023-11-06,Staten Island,61,18,24,19,0,67.57
